Customer_Id,Card_Category,Annual_Fees,Activation_30_Days,Customer_Acq_Cost,Week_Start_Date,Week_Num,Qtr,current_year,Credit_Limit,Credit_Limit(INR),Total_Revolving_Bal,Total_Revolving_Bal(INR),Total_Trans_Amt,Total_Trans_Amt(INR),Total_Trans_Vol,Avg_Utilization_Ratio,Use Chip,Exp Type,Interest_Earned,Delinquent_Acc
755262933,Blue,125,1,92,03-09-2023,Week-36,Q3,2023,1438.3,123003.416,0,0,1446,123661.92,38,0,Swipe ,Entertainment,260.28,1
755273658,Blue,390,1,115,03-09-2023,Week-36,Q3,2023,2548,217904.96,1683,143930.16,2055,175743.6,54,0.661,Swipe ,Bills,246.6,1
755305683,Gold,245,1,55,03-09-2023,Week-36,Q3,2023,8983,768226.16,0,0,15163,1296739.76,124,0,Chip ,Fuel,3790.75,1
755365233,Blue,345,1,63,03-09-2023,Week-36,Q3,2023,19900,1701848,1581,135207.12,3948,337632.96,96,0.079,Online ,Grocery,355.32,1
755399433,Blue,150,1,144,03-09-2023,Week-36,Q3,2023,28634,2448779.68,926,79191.52,4549,389030.48,68,0.032,Swipe ,Fuel,318.43,1
755420433,Blue,445,0,137,03-09-2023,Week-36,Q3,2023,10133,866574.16,1417,121181.84,1068,91335.36,20,0.14,Swipe ,Travel,96.12,1
755437533,Blue,300,1,138,03-09-2023,Week-36,Q3,2023,1522,130161.44,1273,108866.96,5005,428027.6,77,0.836,Chip ,Fuel,450.45,1
755467683,Blue,270,1,90,03-09-2023,Week-36,Q3,2023,3001,256645.52,482,41220.64,2403,205504.56,42,0.161,Chip ,Grocery,672.84,1
755593983,Blue,295,0,60,03-09-2023,Week-36,Q3,2023,7985,682877.2,0,0,3873,331218.96,72,0,Chip ,Grocery,387.3,1
755615208,Blue,200,1,113,03-09-2023,Week-36,Q3,2023,12630,1080117.6,1822,155817.44,4084,349263.68,66,0.144,Swipe ,Entertainment,449.24,0
755661933,Blue,200,1,101,03-09-2023,Week-36,Q3,2023,1899,162402.48,671,57383.92,2434,208155.68,45,0.353,Chip ,Fuel,681.52,0
755943033,Blue,300,1,109,03-09-2023,Week-36,Q3,2023,1901,162573.52,1176,100571.52,2450,209524,52,0.619,Swipe ,Fuel,539,0
755953308,Blue,175,0,42,03-09-2023,Week-36,Q3,2023,2644,226114.88,2207,188742.64,1194,102110.88,30,0.835,Swipe ,Grocery,107.46,0
755959683,Blue,140,1,108,03-09-2023,Week-36,Q3,2023,3410,291623.2,2281,195071.12,1296,110833.92,31,0.669,Swipe ,Food,168.48,0
755996583,Blue,400,1,119,03-09-2023,Week-36,Q3,2023,2475,211662,0,0,2574,220128.48,43,0,Chip ,Grocery,180.18,0
756013833,Blue,330,0,143,03-09-2023,Week-36,Q3,2023,4522,386721.44,1861,159152.72,1806,154449.12,38,0.412,Online ,Entertainment,451.5,0
756025233,Blue,425,0,79,03-09-2023,Week-36,Q3,2023,2422,207129.44,1014,86717.28,2437,208412.24,44,0.419,Chip ,Fuel,487.4,0
756065433,Blue,350,0,70,03-09-2023,Week-36,Q3,2023,2187,187032.24,1597,136575.44,2560,218931.2,46,0.73,Swipe ,Fuel,281.6,0
756306183,Blue,425,0,119,03-09-2023,Week-36,Q3,2023,2873,245698.96,2517,215253.84,4897,418791.44,71,0.876,Swipe ,Bills,538.67,0
756371058,Blue,250,0,97,03-09-2023,Week-36,Q3,2023,3944,337290.88,1006,86033.12,15315,1309738.8,124,0.255,Swipe ,Food,1990.95,0
756383283,Blue,250,1,120,03-09-2023,Week-36,Q3,2023,5523,472326.96,2517,215253.84,4170,356618.4,80,0.456,Swipe ,Bills,500.4,0
756397458,Silver,270,1,66,03-09-2023,Week-36,Q3,2023,12873,1100898.96,0,0,3170,271098.4,70,0,Swipe ,Fuel,729.1,0
756409758,Blue,400,0,90,03-09-2023,Week-36,Q3,2023,3203,273920.56,2076,177539.52,1433,122550.16,38,0.648,Swipe ,Entertainment,171.96,0
756458508,Blue,200,0,98,03-09-2023,Week-36,Q3,2023,1682,143844.64,930,79533.6,3309,282985.68,67,0.553,Chip ,Bills,959.61,0
756477333,Blue,430,1,100,03-09-2023,Week-36,Q3,2023,1539,131615.28,0,0,4793,409897.36,71,0,Chip ,Travel,383.44,0
756488883,Blue,440,0,69,03-09-2023,Week-36,Q3,2023,2196,187801.92,1619,138456.88,2040,174460.8,65,0.737,Swipe ,Entertainment,224.4,0
756571983,Blue,350,1,79,03-09-2023,Week-36,Q3,2023,2020,172750.4,1103,94328.56,4951,423409.52,85,0.546,Swipe ,Food,891.18,0
756598833,Blue,455,1,92,03-09-2023,Week-36,Q3,2023,6236,533302.72,1204,102966.08,5389,460867.28,84,0.193,Chip ,Entertainment,754.46,0
756624183,Blue,190,1,75,03-09-2023,Week-36,Q3,2023,7742,662095.84,2024,173092.48,3507,299918.64,69,0.261,Swipe ,Entertainment,350.7,0
756629133,Blue,270,1,118,03-09-2023,Week-36,Q3,2023,2721,232699.92,0,0,2088,178565.76,37,0,Swipe ,Fuel,438.48,0
756639708,Silver,290,1,120,03-09-2023,Week-36,Q3,2023,32587,2786840.24,992,84835.84,15958,1364728.16,113,0.03,Swipe ,Bills,2872.44,0
756658083,Gold,495,1,73,03-09-2023,Week-36,Q3,2023,30885,2641285.2,2018,172579.36,17350,1483772,115,0.065,Chip ,Travel,4337.5,0
756691608,Blue,415,1,117,03-09-2023,Week-36,Q3,2023,4554,389458.08,780,66705.6,4816,411864.32,81,0.171,Chip ,Grocery,577.92,0
756727233,Blue,175,1,73,03-09-2023,Week-36,Q3,2023,21144,1808234.88,1190,101768.8,4895,418620.4,66,0.056,Online ,Grocery,832.15,0
756736008,Blue,355,0,95,03-09-2023,Week-36,Q3,2023,2911,248948.72,1471,125799.92,4450,380564,62,0.505,Swipe ,Grocery,1246,0
756919683,Blue,465,0,109,03-09-2023,Week-36,Q3,2023,3632,310608.64,1294,110662.88,4339,371071.28,86,0.356,Chip ,Bills,997.97,0
756944133,Blue,330,1,120,03-09-2023,Week-36,Q3,2023,3705,316851.6,2168,185407.36,4452,380735.04,89,0.585,Swipe ,Entertainment,979.44,0
756989583,Blue,270,1,170,03-09-2023,Week-36,Q3,2023,1605,137259.6,0,0,4418,377827.36,68,0,Chip ,Bills,1148.68,0
757024233,Blue,250,1,49,03-09-2023,Week-36,Q3,2023,31313,2677887.76,2152,184039.04,2555,218503.6,62,0.069,Swipe ,Bills,204.4,0
757044033,Blue,455,0,83,03-09-2023,Week-36,Q3,2023,1965,168046.8,1021,87315.92,3968,339343.36,57,0.52,Swipe ,Fuel,436.48,0
757053408,Blue,335,0,85,03-09-2023,Week-36,Q3,2023,3811,325916.72,1970,168474.4,3578,305990.56,76,0.517,Swipe ,Food,894.5,0
757167633,Blue,195,1,71,03-09-2023,Week-36,Q3,2023,4388,375261.76,642,54903.84,3836,328054.72,81,0.146,Chip ,Fuel,690.48,0
757194408,Blue,225,0,164,03-09-2023,Week-36,Q3,2023,1438.3,123003.416,0,0,1707,145982.64,38,0,Swipe ,Grocery,409.68,0
757224108,Blue,420,1,86,03-09-2023,Week-36,Q3,2023,2624,224404.48,1117,95525.84,3929,336008.08,67,0.426,Swipe ,Bills,1100.12,0
757247808,Blue,125,0,160,03-09-2023,Week-36,Q3,2023,5230,447269.6,2517,215253.84,9495,812012.4,61,0.481,Chip ,Entertainment,1993.95,0
757256358,Gold,300,1,82,03-09-2023,Week-36,Q3,2023,3243,277341.36,1580,135121.6,15710,1343519.2,122,0.487,Online ,Entertainment,3770.4,0
757266933,Blue,150,1,67,03-09-2023,Week-36,Q3,2023,11819,1010760.88,929,79448.08,2431,207899.12,46,0.079,Swipe ,Entertainment,194.48,0
757291008,Blue,395,0,86,03-09-2023,Week-36,Q3,2023,34516,2951808.32,289,24715.28,8964,766601.28,76,0.008,Swipe ,Grocery,1434.24,0
757300008,Blue,280,1,119,03-09-2023,Week-36,Q3,2023,8128,695106.56,2344,200458.88,4251,363545.52,80,0.288,Swipe ,Entertainment,1190.28,0
757481283,Blue,380,1,90,03-09-2023,Week-36,Q3,2023,6921,591883.92,2159,184637.68,1931,165139.12,35,0.312,Swipe ,Fuel,405.51,0
757527033,Blue,415,1,98,03-09-2023,Week-36,Q3,2023,2153,184124.56,0,0,4628,395786.56,69,0,Swipe ,Bills,323.96,0
757594083,Blue,300,1,133,03-09-2023,Week-36,Q3,2023,23486,2008522.72,0,0,4530,387405.6,74,0,Swipe ,Food,1223.1,0
757634583,Blue,125,1,105,03-09-2023,Week-36,Q3,2023,2261,193360.72,1127,96381.04,4456,381077.12,68,0.498,Swipe ,Entertainment,623.84,0
757643733,Blue,405,1,116,03-09-2023,Week-36,Q3,2023,3223,275630.96,0,0,4916,420416.32,79,0,Swipe ,Entertainment,934.04,0
757662258,Blue,375,0,108,03-09-2023,Week-36,Q3,2023,2477,211833.04,1480,126569.6,5138,439401.76,77,0.597,Swipe ,Entertainment,308.28,0
757667133,Blue,175,1,73,03-09-2023,Week-36,Q3,2023,13769,1177524.88,0,0,4738,405193.76,53,0,Swipe ,Food,331.66,0
757675158,Blue,245,1,87,03-09-2023,Week-36,Q3,2023,2725,233042,1851,158297.52,4904,419390.08,85,0.679,Swipe ,Grocery,1127.92,0
757685733,Blue,405,0,92,03-09-2023,Week-36,Q3,2023,3226,275887.52,2145,183440.4,5066,433244.32,75,0.665,Swipe ,Fuel,557.26,0
757710783,Blue,125,0,109,03-09-2023,Week-36,Q3,2023,1493,127681.36,0,0,2516,215168.32,63,0,Swipe ,Entertainment,478.04,0
757722708,Blue,150,0,72,03-09-2023,Week-36,Q3,2023,1438.3,123003.416,0,0,4246,363117.92,83,0,Swipe ,Food,849.2,0
757753083,Silver,475,1,78,03-09-2023,Week-36,Q3,2023,10110,864607.2,1229,105104.08,4063,347467.76,74,0.122,Swipe ,Bills,812.6,0
757761033,Blue,450,1,74,03-09-2023,Week-36,Q3,2023,3250,277940,1560,133411.2,4673,399634.96,73,0.48,Swipe ,Fuel,467.3,0
757786608,Silver,385,1,93,03-09-2023,Week-36,Q3,2023,4178,357302.56,2463,210635.76,16216,1386792.32,107,0.59,Swipe ,Bills,4540.48,0
757837458,Blue,345,1,83,03-09-2023,Week-36,Q3,2023,3578,305990.56,663,56699.76,4065,347638.8,79,0.185,Swipe ,Fuel,1016.25,0
757854858,Blue,175,1,82,03-09-2023,Week-36,Q3,2023,3143,268789.36,0,0,2297,196439.44,37,0,Swipe ,Grocery,551.28,0
757863258,Blue,245,1,85,03-09-2023,Week-36,Q3,2023,2396,204905.92,887,75856.24,7480,639689.6,84,0.37,Swipe ,Grocery,523.6,0
757881258,Blue,320,1,67,03-09-2023,Week-36,Q3,2023,4232,361920.64,2092,178907.84,2565,219358.8,69,0.494,Swipe ,Entertainment,205.2,0
758076408,Blue,200,1,55,03-09-2023,Week-36,Q3,2023,1857,158810.64,1603,137088.56,1590,135976.8,43,0.863,Swipe ,Bills,445.2,0
758086458,Blue,250,1,113,03-09-2023,Week-36,Q3,2023,1438.3,123003.416,0,0,4111,351572.72,62,0,Chip ,Bills,698.87,0
758106108,Blue,175,0,83,03-09-2023,Week-36,Q3,2023,7486,640202.72,1758,150344.16,4604,393734.08,70,0.235,Swipe ,Grocery,1289.12,0
758168133,Blue,245,0,73,03-09-2023,Week-36,Q3,2023,4154,355250.08,1060,90651.2,4325,369874,86,0.255,Online ,Fuel,1167.75,0
758178558,Blue,295,1,115,03-09-2023,Week-36,Q3,2023,4703,402200.56,1555,132983.6,4127,352941.04,89,0.331,Swipe ,Grocery,1073.02,0
758186433,Blue,150,1,78,03-09-2023,Week-36,Q3,2023,2353,201228.56,1095,93644.4,5038,430849.76,84,0.465,Swipe ,Bills,453.42,0
758202858,Blue,150,1,81,03-09-2023,Week-36,Q3,2023,4255,363887.6,1681,143759.12,3453,295300.56,72,0.395,Swipe ,Grocery,656.07,0
758211483,Blue,370,1,86,03-09-2023,Week-36,Q3,2023,6895,589660.4,2314,197893.28,8778,750694.56,85,0.336,Swipe ,Fuel,1755.6,0
758317233,Blue,370,0,119,03-09-2023,Week-36,Q3,2023,3518,300859.36,1575,134694,2121,181387.92,60,0.448,Swipe ,Bills,530.25,0
758331483,Silver,175,1,79,03-09-2023,Week-36,Q3,2023,34516,2951808.32,984,84151.68,15347,1312475.44,109,0.029,Chip ,Entertainment,1995.11,0
758340108,Silver,150,1,101,03-09-2023,Week-36,Q3,2023,10024,857252.48,913,78079.76,3906,334041.12,78,0.091,Swipe ,Grocery,234.36,0
758348808,Blue,220,0,110,03-09-2023,Week-36,Q3,2023,34516,2951808.32,1666,142476.32,1218,104163.36,18,0.048,Swipe ,Travel,292.32,0
758367933,Blue,355,1,99,03-09-2023,Week-36,Q3,2023,5466,467452.32,0,0,4435,379281.2,79,0,Swipe ,Travel,753.95,0
758382183,Blue,250,1,52,03-09-2023,Week-36,Q3,2023,4249,363374.48,789,67475.28,8186,700066.72,93,0.186,Swipe ,Entertainment,818.6,0
758408883,Blue,435,1,80,03-09-2023,Week-36,Q3,2023,13355,1142119.6,1631,139483.12,1921,164283.92,37,0.122,Swipe ,Entertainment,461.04,0
758417508,Blue,475,1,120,03-09-2023,Week-36,Q3,2023,5908,505252.16,0,0,3313,283327.76,72,0,Swipe ,Bills,298.17,0
758426583,Blue,445,1,104,03-09-2023,Week-36,Q3,2023,1438.3,123003.416,1031,88171.12,3308,282900.16,72,0.717,Swipe ,Fuel,727.76,0
758521983,Blue,385,1,147,03-09-2023,Week-36,Q3,2023,9819,839720.88,1200,102624,2198,187972.96,40,0.122,Swipe ,Fuel,131.88,0
758551608,Blue,430,0,122,03-09-2023,Week-36,Q3,2023,6205,530651.6,2204,188486.08,1347,115195.44,28,0.355,Swipe ,Travel,202.05,0
758583708,Blue,250,1,91,10-09-2023,Week-37,Q3,2023,2802,239627.04,2460,210379.2,1406,120241.12,28,0.878,Swipe ,Bills,182.78,0
758617233,Blue,250,1,93,10-09-2023,Week-37,Q3,2023,4132,353368.64,1559,133325.68,14781,1264071.12,108,0.377,Chip ,Travel,1478.1,0
758642733,Blue,250,1,59,10-09-2023,Week-37,Q3,2023,1860,159067.2,1054,90138.08,5163,441539.76,73,0.567,Swipe ,Food,413.04,0
758653833,Blue,250,1,138,10-09-2023,Week-37,Q3,2023,2173,185834.96,0,0,4392,375603.84,83,0,Chip ,Bills,351.36,0
758753283,Blue,305,0,76,10-09-2023,Week-37,Q3,2023,34516,2951808.32,550,47036,7341,627802.32,71,0.016,Chip ,Travel,1541.61,0
758765808,Blue,330,0,114,10-09-2023,Week-37,Q3,2023,2029,173520.08,1190,101768.8,1802,154107.04,40,0.586,Swipe ,Fuel,198.22,0
758787333,Blue,335,0,115,10-09-2023,Week-37,Q3,2023,18096,1547569.92,2404,205590.08,3880,331817.6,68,0.133,Chip ,Grocery,426.8,0
758802333,Blue,295,0,82,10-09-2023,Week-37,Q3,2023,20891,1786598.32,1213,103735.76,14641,1252098.32,117,0.058,Chip ,Travel,878.46,0
758824608,Blue,95,1,66,10-09-2023,Week-37,Q3,2023,21148,1808576.96,1746,149317.92,3370,288202.4,69,0.083,Swipe ,Fuel,842.5,0
758833758,Blue,195,1,103,10-09-2023,Week-37,Q3,2023,1862,159238.24,845,72264.4,3520,301030.4,68,0.454,Swipe ,Entertainment,598.4,0
758863383,Silver,280,1,88,10-09-2023,Week-37,Q3,2023,14767,1262873.84,948,81072.96,13090,1119456.8,104,0.064,Swipe ,Grocery,3141.6,0
758875908,Blue,455,0,101,10-09-2023,Week-37,Q3,2023,1964,167961.28,1811,154876.72,4699,401858.48,81,0.922,Swipe ,Grocery,845.82,0
758965158,Blue,245,1,97,10-09-2023,Week-37,Q3,2023,15638,1337361.76,1729,147864.08,4396,375945.92,83,0.111,Chip ,Fuel,395.64,1
759127158,Blue,100,1,106,10-09-2023,Week-37,Q3,2023,2592,221667.84,0,0,4177,357217.04,85,0,Chip ,Food,1127.79,1
759584958,Silver,250,0,126,10-09-2023,Week-37,Q3,2023,33004,2822502.08,2418,206787.36,10156,868541.12,72,0.073,Chip ,Travel,1523.4,1
759823158,Blue,300,1,84,10-09-2023,Week-37,Q3,2023,5374,459584.48,2324,198748.48,1557,133154.64,49,0.432,Swipe ,Fuel,202.41,1
759947433,Blue,345,1,88,10-09-2023,Week-37,Q3,2023,13670,1169058.4,0,0,4812,411522.24,81,0,Swipe ,Entertainment,866.16,1
760104333,Silver,125,1,69,10-09-2023,Week-37,Q3,2023,11392,974243.84,0,0,3246,277597.92,63,0,Swipe ,Bills,681.66,1
760807608,Blue,450,1,104,10-09-2023,Week-37,Q3,2023,2340,200116.8,1680,143673.6,4751,406305.52,83,0.718,Chip ,Grocery,1045.22,1
761079783,Blue,195,0,113,10-09-2023,Week-37,Q3,2023,5500,470360,442,37799.84,7720,660214.4,67,0.08,Chip ,Fuel,1003.6,1
761240358,Blue,400,0,87,10-09-2023,Week-37,Q3,2023,2155,184295.6,1219,104248.88,4295,367308.4,77,0.566,Online ,Entertainment,859,0
761544333,Blue,245,1,50,10-09-2023,Week-37,Q3,2023,3417,292221.84,2517,215253.84,1641,140338.32,32,0.737,Swipe ,Entertainment,393.84,0
761818758,Blue,455,1,87,10-09-2023,Week-37,Q3,2023,11210,958679.2,1079,92276.08,7206,616257.12,86,0.096,Swipe ,Grocery,576.48,0
762020133,Blue,175,1,101,10-09-2023,Week-37,Q3,2023,9874,844424.48,0,0,2446,209181.92,47,0,Swipe ,Fuel,244.6,0
762775908,Blue,390,1,115,10-09-2023,Week-37,Q3,2023,12295,1051468.4,1292,110491.84,4177,357217.04,63,0.105,Swipe ,Bills,835.4,0
763681908,Blue,455,1,106,10-09-2023,Week-37,Q3,2023,5795,495588.4,924,79020.48,5674,485240.48,78,0.159,Swipe ,Bills,510.66,0
763895958,Blue,445,1,112,10-09-2023,Week-37,Q3,2023,7474,639176.48,0,0,732,62600.64,21,0,Swipe ,Bills,51.24,0
764211033,Blue,100,0,92,10-09-2023,Week-37,Q3,2023,3199,273578.48,2517,215253.84,4483,383386.16,87,0.787,Chip ,Fuel,1075.92,0
764316708,Silver,285,1,75,10-09-2023,Week-37,Q3,2023,3955,338231.6,2352,201143.04,16423,1404494.96,109,0.595,Chip ,Travel,3284.6,0
764496708,Blue,125,1,67,10-09-2023,Week-37,Q3,2023,1997,170783.44,0,0,4961,424264.72,82,0,Swipe ,Entertainment,1389.08,0
764776833,Blue,245,1,91,10-09-2023,Week-37,Q3,2023,3077,263145.04,1646,140765.92,1523,130246.96,30,0.535,Swipe ,Bills,137.07,0
765055833,Blue,270,1,43,10-09-2023,Week-37,Q3,2023,4310,368591.2,2229,190624.08,1645,140680.4,33,0.517,Swipe ,Entertainment,279.65,0
765459858,Blue,395,0,68,10-09-2023,Week-37,Q3,2023,6397,547071.44,0,0,2511,214740.72,56,0,Swipe ,Grocery,225.99,0
765584208,Blue,300,1,104,10-09-2023,Week-37,Q3,2023,2905,248435.6,2079,177796.08,4444,380050.88,84,0.716,Chip ,Entertainment,1066.56,0
765692658,Blue,150,1,118,10-09-2023,Week-37,Q3,2023,2162,184894.24,1882,160948.64,3825,327114,70,0.87,Chip ,Bills,420.75,0
765731433,Blue,445,0,110,10-09-2023,Week-37,Q3,2023,7860,672187.2,0,0,3512,300346.24,76,0,Chip ,Food,632.16,0
765755283,Blue,320,1,115,10-09-2023,Week-37,Q3,2023,7884,674239.68,745,63712.4,4588,392365.76,74,0.094,Swipe ,Entertainment,596.44,0
765824058,Blue,320,1,58,10-09-2023,Week-37,Q3,2023,5106,436665.12,1539,131615.28,3784,323607.68,74,0.301,Swipe ,Travel,529.76,0
765847383,Blue,300,1,75,10-09-2023,Week-37,Q3,2023,20958,1792328.16,0,0,4425,378426,78,0,Chip ,Food,354,0
765940683,Blue,400,1,69,10-09-2023,Week-37,Q3,2023,11277,964409.04,1747,149403.44,2033,173862.16,56,0.155,Swipe ,Bills,162.64,0
766006758,Blue,300,1,102,10-09-2023,Week-37,Q3,2023,7216,617112.32,2321,198491.92,1734,148291.68,38,0.322,Swipe ,Fuel,312.12,0
766021083,Blue,275,1,120,10-09-2023,Week-37,Q3,2023,2114,180789.28,546,46693.92,2578,220470.56,42,0.258,Swipe ,Grocery,515.6,0
766111383,Blue,125,1,84,10-09-2023,Week-37,Q3,2023,1593,136233.36,1091,93302.32,4136,353710.72,67,0.685,Swipe ,Bills,579.04,0
766131033,Blue,275,1,105,10-09-2023,Week-37,Q3,2023,3767,322153.84,976,83467.52,3163,270499.76,60,0.259,Swipe ,Grocery,316.3,0
766224933,Blue,410,1,115,10-09-2023,Week-37,Q3,2023,29528,2525234.56,1769,151284.88,14428,1233882.56,119,0.06,Swipe ,Food,3029.88,0
766273533,Blue,290,1,113,10-09-2023,Week-37,Q3,2023,17190,1470088.8,1736,148462.72,15055,1287503.6,117,0.101,Swipe ,Bills,3312.1,0
766285608,Blue,95,0,68,10-09-2023,Week-37,Q3,2023,3266,279308.32,1900,162488,2183,186690.16,56,0.582,Swipe ,Bills,480.26,0
766322883,Blue,125,0,72,10-09-2023,Week-37,Q3,2023,6316,540144.32,1344,114938.88,2401,205333.52,71,0.213,Swipe ,Fuel,696.29,0
766381908,Blue,330,1,120,10-09-2023,Week-37,Q3,2023,2473,211490.96,1263,108011.76,4597,393135.44,80,0.511,Chip ,Food,321.79,0
766429908,Blue,410,0,97,10-09-2023,Week-37,Q3,2023,3017,258013.84,786,67218.72,1640,140252.8,37,0.261,Swipe ,Bills,475.6,0
766456683,Blue,250,1,81,10-09-2023,Week-37,Q3,2023,6160,526803.2,2258,193104.16,3986,340882.72,80,0.367,Swipe ,Bills,518.18,0
766550808,Blue,125,1,108,10-09-2023,Week-37,Q3,2023,4195,358756.4,2440,208668.8,4430,378853.6,72,0.582,Swipe ,Bills,1107.5,0
766628733,Blue,430,1,107,10-09-2023,Week-37,Q3,2023,1623,138798.96,0,0,4965,424606.8,74,0,Swipe ,Entertainment,695.1,0
766649283,Blue,100,1,67,10-09-2023,Week-37,Q3,2023,14072,1203437.44,1917,163941.84,13432,1148704.64,107,0.136,Swipe ,Food,3492.32,0
766673433,Blue,245,0,119,10-09-2023,Week-37,Q3,2023,3798,324804.96,1570,134266.4,4512,385866.24,80,0.413,Swipe ,Bills,360.96,0
766706358,Blue,150,1,107,10-09-2023,Week-37,Q3,2023,2524,215852.48,1395,119300.4,1800,153936,33,0.553,Swipe ,Fuel,288,0
766769058,Gold,150,0,119,10-09-2023,Week-37,Q3,2023,22722,1943185.44,1790,153080.8,15817,1352669.84,121,0.079,Chip ,Travel,1265.36,0
766795983,Blue,200,1,67,10-09-2023,Week-37,Q3,2023,1438.3,123003.416,0,0,4692,401259.84,91,0,Online ,Bills,1126.08,0
766821033,Blue,250,1,102,10-09-2023,Week-37,Q3,2023,4650,397668,1162,99374.24,7976,682107.52,74,0.25,Swipe ,Bills,1754.72,0
766946058,Blue,295,0,90,10-09-2023,Week-37,Q3,2023,5489,469419.28,1665,142390.8,4010,342935.2,75,0.303,Chip ,Bills,1042.6,0
767005683,Blue,200,0,107,10-09-2023,Week-37,Q3,2023,1781,152311.12,1551,132641.52,3527,301629.04,66,0.871,Swipe ,Food,846.48,0
767023308,Silver,125,0,70,10-09-2023,Week-37,Q3,2023,34516,2951808.32,0,0,12847,1098675.44,106,0,Swipe ,Grocery,1284.7,0
767036433,Blue,425,1,100,10-09-2023,Week-37,Q3,2023,5097,435895.44,1152,98519.04,2052,175487.04,45,0.226,Swipe ,Bills,266.76,0
767049258,Blue,125,0,119,10-09-2023,Week-37,Q3,2023,8396,718025.92,1672,142989.44,1475,126142,35,0.199,Swipe ,Bills,88.5,0
767058183,Blue,250,0,125,10-09-2023,Week-37,Q3,2023,3424,292820.48,1333,113998.16,4485,383557.2,61,0.389,Swipe ,Entertainment,1255.8,0
767093133,Blue,345,1,107,10-09-2023,Week-37,Q3,2023,3192,272979.84,0,0,4191,358414.32,80,0,Swipe ,Entertainment,796.29,0
767114958,Blue,300,1,119,10-09-2023,Week-37,Q3,2023,3226,275887.52,2073,177282.96,3250,277940,70,0.643,Swipe ,Entertainment,325,0
767197983,Blue,395,0,156,10-09-2023,Week-37,Q3,2023,4209,359953.68,0,0,5938,507817.76,83,0,Swipe ,Food,950.08,0
767243208,Blue,295,0,103,10-09-2023,Week-37,Q3,2023,2555,218503.6,1587,135720.24,4193,358585.36,79,0.621,Chip ,Entertainment,419.3,0
767256933,Blue,430,0,102,10-09-2023,Week-37,Q3,2023,2621,224147.92,598,51140.96,4852,414943.04,85,0.228,Chip ,Fuel,388.16,0
767266758,Blue,200,1,82,10-09-2023,Week-37,Q3,2023,1661,142048.72,0,0,2473,211490.96,49,0,Swipe ,Fuel,420.41,0
767269908,Blue,390,1,58,10-09-2023,Week-37,Q3,2023,3158,270072.16,0,0,2973,254250.96,63,0,Swipe ,Entertainment,475.68,0
767280633,Blue,250,1,163,10-09-2023,Week-37,Q3,2023,3003,256816.56,1454,124346.08,4378,374406.56,96,0.484,Chip ,Bills,350.24,0
767294658,Blue,335,0,139,10-09-2023,Week-37,Q3,2023,16867,1442465.84,0,0,654,55930.08,14,0,Swipe ,Bills,104.64,0
767311008,Blue,380,1,54,10-09-2023,Week-37,Q3,2023,19412,1660114.24,770,65850.4,1576,134779.52,41,0.04,Swipe ,Fuel,252.16,0
767333808,Blue,125,1,91,10-09-2023,Week-37,Q3,2023,3424,292820.48,0,0,4929,421528.08,74,0,Swipe ,Bills,591.48,0
767348733,Silver,355,1,42,10-09-2023,Week-37,Q3,2023,4058,347040.16,793,67817.36,15865,1356774.8,105,0.195,Chip ,Food,1110.55,0
767354208,Blue,485,1,82,10-09-2023,Week-37,Q3,2023,14322,1224817.44,0,0,3993,341481.36,75,0,Chip ,Bills,598.95,0
767376483,Blue,200,1,75,10-09-2023,Week-37,Q3,2023,1893,161889.36,0,0,5176,442651.52,91,0,Swipe ,Entertainment,310.56,0
767388783,Blue,425,0,116,10-09-2023,Week-37,Q3,2023,9560,817571.2,0,0,4601,393477.52,66,0,Swipe ,Food,1012.22,0
767404083,Blue,245,0,63,10-09-2023,Week-37,Q3,2023,3460,295899.2,0,0,2355,201399.6,47,0,Swipe ,Entertainment,211.95,0
767414808,Blue,420,0,105,10-09-2023,Week-37,Q3,2023,6996,598297.92,2092,178907.84,15017,1284253.84,120,0.299,Chip ,Travel,1351.53,0
767488908,Blue,415,1,60,10-09-2023,Week-37,Q3,2023,3497,299063.44,0,0,4345,371584.4,72,0,Chip ,Food,304.15,0
767523933,Blue,245,0,116,10-09-2023,Week-37,Q3,2023,15583,1332658.16,0,0,3938,336777.76,69,0,Swipe ,Entertainment,905.74,0
767553333,Blue,480,1,106,10-09-2023,Week-37,Q3,2023,8383,716914.16,0,0,2600,222352,44,0,Swipe ,Entertainment,624,0
767564358,Blue,250,1,115,10-09-2023,Week-37,Q3,2023,4748,406048.96,1008,86204.16,3197,273407.44,70,0.212,Swipe ,Entertainment,863.19,0
767574108,Blue,125,0,115,10-09-2023,Week-37,Q3,2023,1438.3,123003.416,786,67218.72,4094,350118.88,64,0.546,Swipe ,Food,614.1,0
767587833,Blue,440,1,169,10-09-2023,Week-37,Q3,2023,3650,312148,2512,214826.24,4599,393306.48,75,0.688,Swipe ,Food,551.88,0
767653233,Blue,375,0,87,10-09-2023,Week-37,Q3,2023,6085,520389.2,930,79533.6,3154,269730.08,59,0.153,Swipe ,Bills,283.86,0
767668908,Blue,495,1,117,10-09-2023,Week-37,Q3,2023,13095,1119884.4,1836,157014.72,1552,132727.04,32,0.14,Chip ,Entertainment,139.68,0
767687208,Blue,175,1,92,10-09-2023,Week-37,Q3,2023,34516,2951808.32,1180,100913.6,2329,199176.08,69,0.034,Swipe ,Bills,582.25,0
