Customer Id,Customer_Age,Gender,Dependent_Count,Education_Level,Marital_Status,state_cd,Zipcode,Car_Owner,House_Owner,Personal_loan,contact,Customer_Job,Income,Income(INR),Cust_Satisfaction_Score
766821033,53,M,0,Graduate,Married,FL,91750,no,yes,no,cellular,Businessman,109524,9366492.48,5
766946058,65,M,0,Graduate,Married,FL,91750,no,yes,no,cellular,Govt,47486,4061002.72,3
767005683,37,F,4,Uneducated,Married,TX,91750,yes,yes,no,cellular,Govt,38337,3278580.24,3
767023308,36,M,1,Uneducated,Single,FL,91750,yes,yes,no,cellular,White-collar,120225,10281642,5
767036433,37,F,2,Unknown,Single,NY,91750,no,no,no,cellular,White-collar,20759,1775309.68,4
767049258,65,M,0,Uneducated,Married,NJ,91750,no,no,no,unknown,Selfemployeed,14975,1280662,4
767058183,41,M,4,Graduate,Married,TX,91750,no,no,no,cellular,Govt,64746,5537077.92,5
767093133,56,F,2,Unknown,Single,CA,91750,yes,no,yes,cellular,Retirees,53048,4536664.96,4
767114958,49,F,4,Uneducated,Single,CA,91750,no,yes,no,cellular,Selfemployeed,35735,3056057.2,3
767197983,56,M,1,Graduate,Single,NY,91750,no,yes,yes,cellular,White-collar,100755,8616567.6,4
767243208,60,F,1,Unknown,Unknown,NY,91750,no,no,yes,cellular,Businessman,53141,4544618.32,5
767256933,53,M,5,Unknown,Married,NY,91750,yes,no,no,cellular,Retirees,81295,6952348.4,4
767266758,51,F,2,High School,Married,NY,91750,no,yes,no,cellular,Businessman,28186,2410466.72,5
767269908,49,F,5,High School,Married,TX,91750,yes,yes,no,unknown,Govt,34007,2908278.64,5
767280633,54,F,3,Unknown,Single,TX,91750,no,yes,no,telephone,White-collar,59586,5095794.72,4
767294658,51,F,3,Graduate,Married,CA,91750,no,yes,yes,cellular,Selfemployeed,1250,106900,3
767311008,52,F,3,Graduate,Married,TX,91750,no,yes,no,unknown,Selfemployeed,14975,1280662,5
767333808,51,M,2,Unknown,Single,TX,91750,no,no,no,cellular,Businessman,86186,7370626.72,4
767348733,35,F,2,Graduate,Single,NY,91750,no,no,no,cellular,Businessman,224775,19222758,4
767354208,31,M,1,Graduate,Single,TX,91750,no,no,no,cellular,Retirees,47029,4021920.08,3
767376483,52,M,1,Graduate,Married,NJ,91750,yes,yes,no,cellular,White-collar,95261,8146720.72,5
767388783,42,M,0,High School,Single,NY,91750,no,no,no,cellular,Businessman,70373,6018298.96,4
767404083,39,F,3,Graduate,Married,FL,91750,no,no,no,unknown,Selfemployeed,26161,2237288.72,4
767414808,50,M,3,Unknown,Single,NY,91750,no,no,no,unknown,Businessman,194025,16593018,3
767488908,49,M,1,Graduate,Married,CA,91750,yes,no,no,cellular,Govt,58507,5003518.64,5
767523933,47,M,4,Graduate,Single,CA,91750,no,no,no,cellular,Blue-collar,45614,3900909.28,5
767553333,43,F,2,Unknown,Unknown,TX,91750,no,no,no,cellular,White-collar,30500,2608360,3
767564358,64,F,0,Uneducated,Single,NJ,91750,yes,no,no,cellular,Blue-collar,35424,3029460.48,5
767574108,37,M,2,Graduate,Single,CA,91750,no,no,no,cellular,Selfemployeed,50082,4283012.64,3
767587833,49,M,1,High School,Married,CA,91750,yes,yes,no,cellular,Retirees,70316,6013424.32,5
767653233,37,F,2,Graduate,Married,NY,91750,no,no,no,cellular,Businessman,35137,3004916.24,4
767668908,56,F,2,Uneducated,Single,TX,91750,no,yes,no,cellular,Selfemployeed,14975,1280662,5
767687208,52,F,3,Graduate,Single,NY,91750,yes,yes,no,unknown,Selfemployeed,25763,2203251.76,5
767695083,53,F,1,Graduate,Single,TX,91750,no,no,no,cellular,Selfemployeed,14975,1280662,3
767712558,59,F,1,High School,Single,TX,91750,no,yes,yes,unknown,Selfemployeed,1250,106900,4
767753958,39,M,2,High School,Single,FL,91750,yes,no,no,unknown,Businessman,17694,1513190.88,3
767784708,46,F,3,High School,Single,NY,91750,yes,yes,yes,cellular,Retirees,26163,2237459.76,5
767802483,36,M,2,High School,Single,NY,91750,yes,no,no,cellular,White-collar,91918,7860827.36,5
767815233,31,M,1,Unknown,Married,TX,91750,yes,no,no,cellular,Businessman,56400,4823328,4
767835558,40,F,1,High School,Married,CA,91750,no,yes,no,unknown,Retirees,38509,3293289.68,4
767958933,59,M,1,Graduate,Single,FL,91750,yes,no,no,cellular,Selfemployeed,47047,4023459.44,5
768141558,57,M,1,Graduate,Single,NY,91750,no,yes,no,cellular,Govt,54057,4622954.64,4
768162108,32,F,1,Graduate,Married,CA,91750,no,no,no,cellular,Retirees,27800,2377456,4
768167358,26,M,1,High School,Single,TX,91750,no,yes,no,telephone,Businessman,56919,4867712.88,5
768181608,57,M,3,Graduate,Single,NJ,91750,no,yes,no,cellular,Businessman,126566,10823924.32,5
768196008,46,F,3,Doctorate,Single,NY,91750,yes,no,no,cellular,White-collar,34702,2967715.04,5
768212583,51,F,3,High School,Married,TX,91750,yes,yes,no,unknown,Selfemployeed,17060,1458971.2,5
768243858,58,F,2,Graduate,Married,NJ,91750,no,no,no,cellular,Govt,31780,2717825.6,4
768256908,41,F,3,High School,Married,CA,91750,no,no,no,cellular,Businessman,17638,1508401.76,5
768364233,55,F,2,Graduate,Unknown,FL,91750,no,no,no,unknown,Selfemployeed,14975,1280662,5
768390708,57,F,2,Doctorate,Single,TX,91750,no,yes,no,cellular,Businessman,47365,4050654.8,4
768412608,46,M,3,Post-Graduate,Single,CA,91750,no,yes,yes,cellular,Blue-collar,57136,4886270.72,3
768420558,38,F,2,Uneducated,Single,TX,91750,no,no,no,unknown,Selfemployeed,36696,3138241.92,4
768457008,50,M,3,Graduate,Married,NY,91750,no,yes,no,cellular,Businessman,130119,11127776.88,3
768460908,52,F,2,High School,Single,TX,91750,no,yes,no,cellular,Selfemployeed,14975,1280662,3
768475383,39,F,1,High School,Married,WA,91750,no,yes,no,cellular,Businessman,47427,4055957.04,4
768490458,45,F,3,High School,Single,TX,91750,yes,no,yes,unknown,Selfemployeed,5225,446842,3
768498258,40,M,2,Graduate,Married,CA,91750,no,yes,no,cellular,Selfemployeed,76369,6531076.88,4
768544833,38,M,0,Unknown,Married,TX,91750,yes,no,no,telephone,White-collar,67173,5744634.96,4
768563658,60,F,0,Graduate,Single,TX,91750,no,yes,no,cellular,Blue-collar,13754,1176242.08,4
768582033,32,M,0,Graduate,Single,NY,91750,yes,yes,no,cellular,Selfemployeed,44805,3831723.6,3
768600558,51,F,4,Graduate,Married,CA,91750,yes,no,no,cellular,Selfemployeed,5525,472498,5
768612258,38,F,2,Graduate,Married,CA,91750,no,no,no,cellular,Govt,52488,4488773.76,5
768624258,57,F,2,Graduate,Married,NY,91750,no,no,no,cellular,White-collar,29477,2520873.04,5
768632958,41,F,2,High School,Married,TX,91750,no,yes,no,cellular,Businessman,28733,2457246.16,5
768638208,52,M,2,Uneducated,Single,CA,91750,no,no,no,telephone,Selfemployeed,83871,7172647.92,4
768643158,53,M,3,High School,Married,NJ,91750,yes,no,no,cellular,White-collar,133864,11448049.28,5
768655158,35,F,3,Uneducated,Single,CA,91750,no,no,yes,cellular,White-collar,23784,2034007.68,4
768661758,59,M,1,Doctorate,Single,TX,91750,yes,no,no,cellular,Blue-collar,85503,7312216.56,4
768675483,58,M,2,Unknown,Married,NY,91750,no,no,no,cellular,Blue-collar,63368,5419231.36,5
768687183,46,F,4,High School,Unknown,CA,91750,yes,yes,no,cellular,Selfemployeed,34249,2928974.48,5
768712383,38,M,3,High School,Married,FL,91750,yes,no,no,cellular,Blue-collar,111598,9543860.96,5
768720708,47,M,2,Unknown,Single,FL,91750,no,yes,no,cellular,Selfemployeed,55833,4774838.16,4
768728508,50,M,2,Graduate,Married,TX,91750,yes,no,yes,unknown,Businessman,154952,13251495.04,5
768733533,58,M,1,Uneducated,Married,NY,91750,yes,yes,no,cellular,Govt,117064,10011313.28,3
768805383,35,F,2,Graduate,Single,CA,91750,no,no,no,cellular,Selfemployeed,7865,672614.8,3
768814983,41,M,0,Graduate,Married,TX,91750,yes,yes,no,cellular,Businessman,56439,4826663.28,4
768848658,41,M,5,Unknown,Married,CA,91750,yes,no,no,unknown,White-collar,108077,9242745.04,3
768886533,33,F,2,Doctorate,Single,FL,91750,yes,yes,yes,cellular,Selfemployeed,35718,3054603.36,5
768921933,52,F,4,Unknown,Married,CA,91750,no,yes,no,unknown,Govt,14977,1280833.04,4
768928833,32,M,0,Graduate,Single,FL,91750,no,yes,no,cellular,Selfemployeed,31781,2717911.12,5
768949983,39,M,3,Graduate,Single,CA,91750,yes,yes,yes,cellular,Blue-collar,59299,5071250.48,5
768965208,50,F,2,Graduate,Unknown,CA,91750,no,yes,no,cellular,Govt,35171,3007823.92,5
768972558,48,F,3,Unknown,Unknown,CA,91750,yes,no,no,cellular,Govt,46680,3992073.6,5
769035933,41,F,3,Unknown,Married,TX,91750,yes,yes,no,cellular,Retirees,38099,3258226.48,3
769053033,42,F,3,Unknown,Single,FL,91750,no,no,no,cellular,Blue-collar,21566,1844324.32,4
769063308,44,F,2,Uneducated,Single,HI,91750,no,yes,no,cellular,Selfemployeed,14975,1280662,5
769095558,49,F,3,Graduate,Married,IL,91750,yes,yes,no,cellular,Retirees,15064,1288273.28,4
769100508,51,M,3,Unknown,Married,CA,91750,no,no,no,unknown,Blue-collar,96512,8253706.24,5
769137108,36,F,1,Unknown,Single,CA,91750,yes,yes,no,cellular,Selfemployeed,5225,446842,4
769145733,51,F,2,Unknown,Single,TX,91750,no,no,no,unknown,Retirees,31489,2692939.28,5
769152783,52,M,1,Unknown,Married,FL,91750,no,no,no,cellular,Govt,91088,7789845.76,4
769170558,30,F,1,Graduate,Married,NY,91750,no,no,no,cellular,Selfemployeed,11166,954916.32,4
769183908,42,M,3,Graduate,Married,FL,91750,no,yes,no,cellular,Retirees,57680,4932793.6,4
769189083,41,M,4,High School,Single,CA,91750,no,no,no,cellular,Govt,61949,5297878.48,4
769196433,53,F,1,Graduate,Married,TX,91750,no,yes,no,cellular,Businessman,19952,1706295.04,5
769200858,54,M,2,Post-Graduate,Married,TX,91750,no,no,no,cellular,Retirees,71665,6128790.8,4
769206483,40,M,4,Uneducated,Single,CA,90025,no,no,no,cellular,White-collar,147868,12645671.36,3
769323183,60,F,1,Graduate,Married,CA,91750,yes,yes,no,cellular,Selfemployeed,21275,1819438,5
769330908,44,F,3,Graduate,Single,TX,91750,no,yes,no,cellular,White-collar,51282,4385636.64,4
769396158,38,M,3,Unknown,Unknown,FL,91750,yes,no,no,unknown,Govt,93343,7982693.36,5
769411758,41,F,3,Unknown,Married,FL,91750,no,yes,no,cellular,Selfemployeed,14975,1280662,3
769425858,36,F,4,Uneducated,Married,TX,91750,yes,no,yes,unknown,Blue-collar,14782,1264156.64,4
769433508,49,F,2,High School,Married,NY,91750,no,no,no,unknown,Selfemployeed,5225,446842,5
769438608,57,F,2,Unknown,Married,NY,91750,yes,no,no,cellular,Businessman,29140,2492052.8,4
769448658,50,F,4,Graduate,Single,TX,91750,yes,yes,no,telephone,Govt,37997,3249503.44,5
769463433,57,F,1,High School,Married,CA,91750,no,no,no,cellular,Businessman,39171,3349903.92,4
769574883,43,F,2,Uneducated,Married,TX,91750,no,yes,no,cellular,Selfemployeed,6550,560156,3
769575783,53,F,1,Graduate,Single,CA,91750,no,no,no,cellular,Selfemployeed,31140,2663092.8,5
769576608,51,F,3,Graduate,Single,TX,91750,yes,yes,no,unknown,Retirees,38886,3325530.72,4
769577358,46,F,1,Graduate,Married,TX,91750,no,no,no,cellular,Govt,59074,5052008.48,5
769578108,43,M,3,Graduate,Single,FL,91750,yes,no,no,cellular,Selfemployeed,47271,4042615.92,5
769578858,60,M,0,High School,Married,MO,91750,no,yes,no,cellular,Selfemployeed,47522,4064081.44,4
769579608,50,M,2,Graduate,Married,FL,91750,no,yes,no,cellular,Selfemployeed,42301,3617581.52,4
769587258,49,M,3,Graduate,Single,CA,90255,yes,no,no,cellular,Businessman,207785,17769773.2,4
769662033,42,M,3,Graduate,Single,FL,91750,no,yes,no,cellular,Govt,90551,7743921.52,4
769667583,55,M,2,Graduate,Single,FL,91750,yes,yes,no,cellular,Businessman,111936,9572766.72,3
769676358,44,M,4,Uneducated,Married,TX,91750,yes,no,yes,cellular,Businessman,91944,7863050.88,5
769684158,63,M,1,Graduate,Married,CA,91750,yes,no,no,cellular,Selfemployeed,41705,3566611.6,5
769701258,51,F,2,Graduate,Married,FL,91750,yes,no,no,cellular,Blue-collar,47131,4030643.12,5
769709058,32,M,0,Graduate,Single,FL,91750,yes,yes,no,cellular,Govt,54366,4649380.32,5
769720683,38,M,1,Graduate,Single,CA,91750,no,yes,no,cellular,Retirees,85242,7289895.84,4
769732233,46,F,3,Uneducated,Single,TX,91750,no,no,no,unknown,Selfemployeed,5525,472498,3
769751958,50,F,3,Graduate,Married,CA,91750,yes,no,no,unknown,White-collar,23936,2047006.72,4
769756983,52,F,3,Uneducated,Single,NY,91750,no,no,yes,cellular,Govt,29107,2489230.64,4
769883733,50,F,2,Uneducated,Single,TX,91750,yes,yes,no,cellular,Selfemployeed,21500,1838680,5
769892058,61,M,0,High School,Married,NJ,91750,no,yes,no,telephone,White-collar,68866,5889420.32,4
769911858,26,F,0,Unknown,Single,CA,91750,no,no,yes,cellular,Selfemployeed,8250,705540,5
769927533,29,M,1,High School,Single,TX,91750,no,yes,no,telephone,Businessman,70909,6064137.68,4
769935783,54,F,2,Unknown,Single,CA,90275,no,yes,no,cellular,Businessman,155811,13324956.72,5
769962933,45,M,4,Doctorate,Married,TX,91750,no,no,no,cellular,Businessman,96845,8282184.4,3
769974258,42,F,4,Graduate,Single,FL,91750,yes,no,no,unknown,White-collar,43181,3692839.12,4
769980333,61,F,0,Graduate,Married,FL,91750,yes,no,no,cellular,White-collar,34279,2931540.08,5
769985883,34,F,1,Uneducated,Single,TX,91750,no,no,no,unknown,Businessman,38676,3307571.52,4
770024733,40,F,4,Graduate,Single,TX,91750,no,yes,no,cellular,Businessman,29056,2484869.12,3
770038983,45,M,3,Uneducated,Married,FL,91750,yes,no,yes,cellular,Govt,116323,9947942.96,3
770135358,44,M,2,High School,Married,CA,91750,yes,yes,no,cellular,Govt,61340,5245796.8,3
770146008,53,F,1,Uneducated,Single,NY,91750,no,yes,no,cellular,Govt,18268,1562279.36,5
770180808,53,M,1,Graduate,Married,IL,91750,no,no,no,unknown,White-collar,89585,7661309.2,3
770190258,40,M,3,Graduate,Single,CA,91750,no,no,no,unknown,Govt,106108,9074356.16,5
770205708,50,F,2,High School,Married,CA,90025,no,yes,no,unknown,Businessman,215077,18393385.04,3
770220558,51,M,2,Unknown,Married,FL,91750,no,no,no,cellular,Blue-collar,109896,9398305.92,3
770241333,47,F,3,Doctorate,Single,CA,91750,yes,no,no,unknown,Blue-collar,21547,1842699.44,5
770262183,45,F,3,Graduate,Married,NY,91750,yes,no,yes,cellular,Businessman,25675,2195726,5
770268933,41,F,2,Graduate,Married,CA,91750,yes,no,no,cellular,Blue-collar,50685,4334581.2,5
770278833,65,F,1,Unknown,Single,FL,91750,no,no,no,cellular,Govt,45372,3880213.44,4
770293758,37,M,4,Graduate,Single,CA,91750,no,no,no,cellular,Selfemployeed,79913,6834159.76,3
770560683,53,M,1,Uneducated,Unknown,TX,91750,no,no,yes,telephone,White-collar,123228,10538458.56,4
770575233,48,F,3,Unknown,Married,CA,91750,yes,yes,no,unknown,White-collar,29578,2529510.56,4
770581983,54,M,3,High School,Married,FL,91750,yes,yes,no,unknown,Retirees,83458,7137328.16,4
770590758,40,F,4,Uneducated,Married,TX,91750,no,no,yes,unknown,Selfemployeed,11231,960475.12,5
770596458,44,F,5,Uneducated,Single,TX,91750,no,no,no,unknown,Govt,26201,2240709.52,4
770632758,47,F,1,High School,Married,NY,91750,no,no,no,unknown,Blue-collar,11989,1025299.28,5
770647233,30,F,1,Graduate,Married,IL,91750,no,yes,yes,cellular,Selfemployeed,21666,1852876.32,4
770662383,42,F,1,Uneducated,Married,NY,91750,yes,no,no,unknown,Blue-collar,13284,1136047.68,4
770667408,50,M,0,Uneducated,Married,FL,91750,no,no,no,cellular,Blue-collar,77465,6624806.8,5
770705208,44,M,4,Uneducated,Unknown,MI,91750,no,no,no,cellular,Govt,108789,9303635.28,5
770708133,49,F,4,Uneducated,Married,NY,91750,yes,no,no,cellular,Govt,43232,3697200.64,5
770717883,42,M,1,Uneducated,Married,FL,91750,no,yes,no,cellular,Blue-collar,69940,5981268.8,4
770721858,40,M,3,High School,Unknown,NY,91750,no,no,no,cellular,Blue-collar,14632,1251328.64,4
770724558,58,F,1,Uneducated,Single,CA,91750,no,no,no,cellular,Selfemployeed,2565,219358.8,4
770740308,44,M,3,High School,Married,CA,91750,yes,yes,no,cellular,Blue-collar,74295,6353708.4,4
770743983,51,M,2,Unknown,Unknown,NJ,91750,no,yes,no,unknown,Businessman,221345,18929424.4,5
770746908,52,F,0,Graduate,Single,TX,91750,no,yes,no,cellular,Selfemployeed,7865,672614.8,4
770753733,44,M,2,Uneducated,Single,TX,91750,yes,yes,no,cellular,Businessman,81474,6967656.48,5
770762133,41,M,2,Graduate,Married,NY,91750,no,yes,no,cellular,Blue-collar,90798,7765044.96,3
770764908,41,F,4,Graduate,Single,NV,91750,no,no,no,cellular,Businessman,15369,1314356.88,4
770766633,43,M,4,Unknown,Married,FL,91750,no,no,no,cellular,White-collar,150638,12882561.76,4
770769483,64,F,0,Uneducated,Married,NJ,91750,no,yes,no,cellular,Selfemployeed,14975,1280662,3
770774133,47,M,4,High School,Married,TX,91750,no,yes,no,cellular,Govt,79807,6825094.64,5
770778108,32,F,0,Graduate,Married,NJ,91750,yes,no,no,cellular,Businessman,39097,3343575.44,3
770781558,43,F,3,Unknown,Married,CA,91750,no,no,no,cellular,Businessman,18388,1572541.76,5
770783508,46,F,4,Graduate,Married,TX,91750,no,no,no,cellular,Govt,49845,4262744.4,3
770800683,43,M,3,Doctorate,Married,NY,91750,no,no,no,cellular,Govt,87275,7463758,3
770817783,49,F,3,Graduate,Married,CA,91750,yes,yes,no,cellular,Selfemployeed,5525,472498,3
770824833,51,F,2,Unknown,Single,NY,91750,yes,yes,no,unknown,Businessman,231849,19827726.48,4
770828358,38,M,3,Post-Graduate,Married,FL,91750,no,no,no,cellular,Govt,80659,6897957.68,3
770839608,53,M,0,Graduate,Single,NY,91750,yes,no,no,cellular,Selfemployeed,70846,6058749.92,4
770842833,42,M,2,Graduate,Married,TX,91750,no,no,no,cellular,Retirees,77954,6666626.08,5
770848308,49,M,3,Unknown,Married,CA,91750,yes,yes,no,cellular,Businessman,116782,9987196.64,3
770858283,49,M,2,Unknown,Married,TX,91750,no,yes,no,cellular,Retirees,98647,8436291.44,4
770871708,44,F,3,Uneducated,Single,TX,91750,yes,yes,no,cellular,Selfemployeed,21954,1877506.08,4
770874483,53,M,1,Unknown,Married,NY,91750,no,no,no,cellular,Businessman,56944,4869850.88,4
770878458,28,F,0,Unknown,Single,CA,91750,yes,no,no,cellular,Businessman,43708,3737908.16,4
770882508,42,F,4,Doctorate,Married,CA,91750,yes,yes,yes,unknown,Businessman,27884,2384639.68,4
770901258,48,F,3,High School,Unknown,NY,91750,no,yes,no,cellular,Retirees,29680,2538233.6,5
770909433,45,M,4,High School,Married,CA,91750,no,no,no,cellular,Selfemployeed,86816,7424504.32,3
770917608,59,M,1,High School,Single,IL,91750,yes,no,no,cellular,White-collar,72957,6239282.64,4
770920908,51,M,1,Graduate,Single,CA,91750,no,yes,yes,cellular,Govt,110525,9452098,4
770926158,48,M,4,High School,Single,CA,90025,no,no,no,cellular,White-collar,144177,12330017.04,3
770929383,53,M,2,Uneducated,Married,NY,91750,no,yes,no,cellular,White-collar,79836,6827574.72,5
770937183,49,F,5,High School,Single,CA,91750,no,yes,no,cellular,Blue-collar,38042,3253351.84,4
770938533,46,M,4,Graduate,Single,NJ,91750,no,yes,no,cellular,Retirees,45164,3862425.28,5
770942283,53,M,4,High School,Single,NY,91750,yes,no,no,cellular,Retirees,79314,6782933.28,4
770952933,46,F,5,High School,Single,TX,91750,no,yes,no,cellular,Selfemployeed,14975,1280662,4
770956158,37,F,2,Graduate,Married,CA,91750,yes,yes,no,cellular,Businessman,51498,4404108.96,5
770968383,37,F,2,Uneducated,Married,CA,91750,no,yes,no,cellular,Selfemployeed,20331,1738707.12,3
770970558,46,M,2,Doctorate,Married,TX,91750,yes,no,no,telephone,Businessman,204727,17508253.04,5
770975133,48,F,4,High School,Married,OR,91750,no,yes,no,cellular,Selfemployeed,59726,5107767.52,3
770977833,55,M,2,Graduate,Single,NM,91750,yes,yes,no,cellular,Businessman,235005,20097627.6,5
770985633,45,F,3,Unknown,Single,NY,91750,yes,no,no,cellular,Blue-collar,19600,1676192,4
771020133,53,M,2,Graduate,Married,FL,91750,no,yes,no,cellular,Businessman,62674,5359880.48,4
771028533,54,F,1,High School,Single,TX,91750,no,yes,no,cellular,Selfemployeed,5225,446842,4
771032658,47,F,3,Unknown,Married,CA,91750,no,no,no,cellular,Selfemployeed,14975,1280662,4
771037008,56,F,1,Uneducated,Married,NY,91750,no,no,no,cellular,Selfemployeed,55009,4704369.68,4
771040758,50,F,1,Graduate,Single,NV,91750,no,yes,no,cellular,Businessman,40733,3483486.16,5
771045708,29,F,0,Post-Graduate,Married,NY,91750,yes,no,no,cellular,White-collar,32570,2785386.4,5
771051783,49,F,3,Uneducated,Married,NY,91750,no,no,no,cellular,Selfemployeed,11461,980144.72,4
771058908,45,M,2,Graduate,Married,NY,91750,yes,yes,no,cellular,Blue-collar,68828,5886170.56,4
771061008,57,F,4,Post-Graduate,Single,CA,91750,no,yes,no,cellular,Businessman,31247,2672243.44,5
771062733,43,F,4,Graduate,Married,NY,91750,yes,no,no,cellular,Businessman,215855,18459919.6,4
771067308,46,M,3,High School,Single,NY,91750,no,no,yes,cellular,Blue-collar,100225,8571242,5
771069033,43,F,2,Graduate,Single,TX,91750,no,no,yes,cellular,White-collar,151265,12936182.8,5
771071958,41,F,2,High School,Single,TX,91750,yes,no,no,cellular,Selfemployeed,5525,472498,3
771073908,33,F,2,High School,Married,CA,91750,yes,no,no,cellular,Blue-collar,13344,1141178.88,5
771075258,45,F,4,Graduate,Single,NY,91750,yes,no,no,unknown,Blue-collar,10997,940463.44,5
771079833,43,M,3,Post-Graduate,Married,TX,91750,yes,no,no,cellular,Selfemployeed,58044,4963922.88,4
771081558,59,M,0,High School,Married,IL,91750,no,no,no,cellular,Blue-collar,33094,2830198.88,5
771086208,56,F,3,Graduate,Single,FL,91750,no,no,no,unknown,Selfemployeed,14975,1280662,5
771092433,50,M,2,Unknown,Single,NY,91750,no,no,no,telephone,Blue-collar,62353,5332428.56,4
771097683,50,M,4,High School,Married,TX,91750,yes,yes,no,telephone,Businessman,86419,7390552.88,4
771099183,51,F,3,Uneducated,Married,FL,91750,yes,yes,yes,unknown,Blue-collar,28583,2444418.16,5
771106458,38,M,2,Graduate,Married,CA,91750,no,no,no,cellular,White-collar,70661,6042928.72,3
771108933,37,M,3,Graduate,Married,CA,91750,yes,yes,yes,cellular,Retirees,59774,5111872.48,4
771163533,62,M,0,Post-Graduate,Married,NY,91750,no,yes,no,cellular,Selfemployeed,71150,6084748,5
771169458,53,F,4,Graduate,Single,FL,91750,no,no,no,cellular,Selfemployeed,14975,1280662,3
771180033,40,F,2,High School,Married,CA,91750,no,no,no,unknown,Govt,16361,1399192.72,4
771183933,41,F,5,Graduate,Married,CA,91750,yes,yes,no,unknown,Govt,18556,1586909.12,4
771190083,50,F,2,High School,Single,FL,91750,no,yes,no,cellular,Govt,28684,2453055.68,5
771196083,34,F,2,Graduate,Single,CA,91750,yes,yes,no,cellular,Selfemployeed,16719,1429808.88,3
771197433,56,F,2,Uneducated,Single,NY,91750,no,yes,no,cellular,Blue-collar,12218,1044883.36,4
771201408,48,M,3,Unknown,Married,NY,91750,no,no,no,unknown,Businessman,97701,8355389.52,4
771204108,47,F,3,High School,Single,TX,91750,no,yes,no,cellular,Retirees,44733,3825566.16,4
771212508,42,F,3,Graduate,Married,NY,91750,no,no,no,unknown,Businessman,32787,2803944.24,5
771214083,41,M,2,High School,Married,NY,91750,yes,yes,yes,cellular,Govt,83921,7176923.92,5
771215583,39,F,3,Graduate,Married,NY,91750,yes,yes,no,cellular,White-collar,38091,3257542.32,4
771217758,50,M,2,Uneducated,Married,CA,90250,no,yes,no,cellular,Businessman,237133,20279614.16,4
771219033,40,F,3,Graduate,Single,NY,91750,no,no,no,cellular,White-collar,53400,4566768,4
771220758,44,M,2,Uneducated,Married,TX,91750,no,yes,no,cellular,Retirees,71025,6074058,5
771222558,36,M,3,High School,Married,FL,91750,no,no,no,cellular,Blue-collar,63997,5473023.44,4
771224358,43,F,2,High School,Single,CA,91724,yes,no,no,cellular,White-collar,48110,4114367.2,3
771228183,46,F,3,Graduate,Single,TX,91750,no,yes,no,cellular,Govt,36099,3087186.48,4
771230508,45,M,2,Graduate,Married,TX,91750,yes,yes,no,cellular,Blue-collar,75302,6439827.04,4
771232533,42,M,4,Uneducated,Married,CA,91750,no,yes,no,cellular,Businessman,55174,4718480.48,5
771234558,47,M,3,Graduate,Married,CA,91750,yes,no,no,cellular,Selfemployeed,23599,2018186.48,3
771237933,49,M,4,High School,Married,TX,91750,yes,no,no,unknown,Selfemployeed,14975,1280662,4
771244383,51,M,2,Graduate,Single,CA,90025,yes,yes,no,telephone,Businessman,161399,13802842.48,5
771246708,48,M,3,Uneducated,Married,FL,91750,no,no,no,cellular,Retirees,59315,5072618.8,3
771284658,50,F,2,Graduate,Married,FL,91750,no,no,no,unknown,Retirees,30670,2622898.4,4
771288258,56,M,3,Graduate,Married,NY,91750,no,yes,no,cellular,White-collar,73169,6257412.88,5
771292233,50,F,2,Graduate,Married,TX,91750,no,yes,no,unknown,Businessman,225241,19262610.32,5
771304383,42,M,4,Unknown,Single,NY,91750,no,yes,no,cellular,White-collar,108868,9310391.36,5
771330558,42,F,3,Graduate,Single,CA,91750,no,yes,no,cellular,Blue-collar,10993,940121.36,4
771332283,46,M,1,Uneducated,Married,FL,91750,no,yes,no,unknown,Businessman,91651,7837993.52,5
771335358,47,F,2,Uneducated,Married,TX,91750,yes,yes,no,cellular,White-collar,35179,3008508.08,5
771336783,38,F,2,High School,Single,NY,91750,yes,no,no,cellular,Businessman,58840,5031996.8,3
771338658,46,M,5,High School,Married,FL,91750,no,yes,no,cellular,Blue-collar,56239,4809559.28,5
771342183,53,F,1,High School,Married,NY,91750,yes,no,yes,cellular,Businessman,25516,2182128.32,5
771349458,37,F,3,Graduate,Single,NY,91750,yes,no,no,cellular,Retirees,18405,1573995.6,4
771354633,29,F,0,Graduate,Married,TX,91750,yes,yes,no,cellular,Govt,36091,3086502.32,3
771356508,45,M,2,Graduate,Single,MO,91750,no,yes,no,cellular,Retirees,65506,5602073.12,5
771359958,53,F,3,High School,Single,CA,91750,no,no,no,telephone,Selfemployeed,14975,1280662,4
771400608,43,M,1,Unknown,Single,TX,91750,no,no,no,telephone,Selfemployeed,75610,6466167.2,5
771403008,46,M,5,High School,Single,CA,91750,no,yes,no,cellular,Govt,60881,5206543.12,3
771408483,62,F,0,Graduate,Married,AR,85260,yes,yes,no,cellular,Govt,39080,3342121.6,5
771411408,37,M,3,High School,Unknown,TX,91750,yes,no,no,cellular,Govt,86131,7365923.12,4
771420708,36,M,1,Uneducated,Married,CA,91750,yes,yes,no,cellular,Businessman,81868,7001351.36,4
771422883,38,F,3,High School,Married,CA,91750,no,no,no,cellular,Businessman,31680,2709273.6,5
771424908,44,F,0,Graduate,Married,NJ,91750,yes,no,no,unknown,White-collar,15371,1314527.92,5
771429408,54,F,3,Uneducated,Single,CA,91750,yes,no,no,cellular,Selfemployeed,14975,1280662,5
